IDStazione Regione Latitudine Longitudine TimeLead Osservazione
1_200060873 toscana 43.972309 10.75564 2020091 47.99999999999999
1_200060874 toscana 43.86092 11.15503 2020091 47.199998
1_200060875 toscana 44.021439 11.07981 2020091 57.589999000000006
1_200060876 toscana 43.603561 10.96831 2020091 80.999999
1_200060877 toscana 43.848751 11.27553 2020091 39.199999999999996
1_200060878 toscana 43.54467 11.034889999999999 2020091 121.579997
1_200060879 toscana 43.959061 11.06989 2020091 40.78999799999999
1_200060880 toscana 43.95369 10.82311 2020091 42.589999
1_200060883 toscana 43.530109 10.92778 2020091 99.38999800000002
1_200060884 toscana 43.773078999999996 11.09303 2020091 64.79
1_200060886 toscana 43.885529 11.099310000000001 2020091 60.599999
1_200060887 toscana 43.471278999999996 11.04144 2020091 77.99000000000001
1_200060889 toscana 43.718609 11.03628 2020091 62.58999899999999
1_200060890 toscana 43.78561 10.959439999999999 2020091 47.4
1_200060892 toscana 43.839581 11.31144 2020091 64.40000099999999
1_200060893 toscana 43.819221 11.16806 2020091 51.989999000000005
1_200060894 toscana 44.071171 11.093689999999999 2020091 50.6
1_200060896 toscana 43.944721 11.213610000000001 2020091 66.399999
1_200060897 toscana 44.079639 11.28083 2020091 73.599999
1_200060898 toscana 44.049171 11.30447 2020091 61.18999999999999
1_200060900 toscana 44.020579999999995 11.33733 2020091 52.199997
1_200060901 toscana 43.965221 11.32817 2020091 41.4
1_200060903 toscana 43.922859 11.12708 2020091 66.779999
1_200060904 toscana 44.055889 11.12064 2020091 72.99999899999999
1_200060906 toscana 43.957859 11.38978 2020091 32.8
1_200060907 toscana 43.983471 11.23728 2020091 18.0
1_200060908 toscana 43.784672 11.58539 2020091 154.589995
1_200060910 toscana 43.886028 11.52519 2020091 66.379999
1_200060911 toscana 43.647999 11.26417 2020091 127.989995
1_200060913 toscana 43.61253 11.42717 2020091 95.99999600000001
1_200060914 toscana 44.049640999999994 11.19689 2020091 57.2
1_200060915 toscana 43.61742 11.135 2020091 63.989999999999995
1_200060916 toscana 43.77158 11.423060000000001 2020091 117.999998
1_200060918 toscana 44.031811 11.46781 2020091 47.8
1_200060919 toscana 44.008362 11.43556 2020091 34.0
1_200060920 toscana 43.84811 11.40269 2020091 80.2
1_200060923 toscana 43.471939 11.89236 2020091 87.59999900000001
1_200060924 toscana 43.436440000000005 11.64886 2020091 94.399999
1_200060925 toscana 43.794281 11.87703 2020091 149.989997
1_200060926 toscana 43.712002000000005 11.83019 2020091 100.599999
1_200060928 toscana 43.810328999999996 11.81617 2020091 122.399998
1_200060930 toscana 43.689811999999996 11.456 2020091 106.37999999999998
1_200060931 toscana 43.70686 11.93136 2020091 141.39999699999998
1_200060932 toscana 43.33905 11.74225 2020091 81.399999
1_200060933 toscana 43.740219 11.6205 2020091 137.18999800000003
1_200060934 toscana 43.489441 12.10528 2020091 111.38000000000001
1_200060935 toscana 43.682251 11.75117 2020091 95.19999800000001
1_200060936 toscana 43.649971 11.55517 2020091 74.199999
1_200060937 toscana 43.668919 12.04278 2020091 145.800002
1_200060940 toscana 43.908169 11.27511 2020091 51.79999899999999
1_200060941 toscana 43.836971000000005 11.66992 2020091 143.179998
1_200060942 toscana 43.963032 11.53956 2020091 59.799999
1_200060943 toscana 43.614971000000004 11.81283 2020091 110.79999900000001
1_200060944 toscana 43.664139 11.314689999999999 2020091 113.19999899999999
1_200060945 toscana 43.798752 11.25122 2020091 38.0
1_200060946 toscana 44.007061 11.27122 2020091 60.000001
1_200060947 toscana 43.471359 11.128969999999999 2020091 69.799999
1_200060948 toscana 43.760139 11.19375 2020091 40.199999
1_200060950 toscana 43.803669 11.70256 2020091 103.19999800000001
1_200060952 toscana 43.731578999999996 11.55725 2020091 187.18999800000003
1_200060954 toscana 43.779999 11.26 2020091 37.6
1_200060955 toscana 43.68 10.83 2020091 45.199999999999996
1_200060956 toscana 43.42083 11.97925 2020091 103.38999699999998
1_200060958 toscana 43.520889000000004 10.40381 2020091 100.99999899999999
1_200060959 toscana 43.387032 10.74292 2020091 127.389998
1_200060960 toscana 43.28125 10.80653 2020091 92.989999
1_200060961 toscana 43.20219 10.739189999999999 2020091 129.58999699999998
1_200060962 toscana 43.258140999999995 10.69181 2020091 109.99
1_200060963 toscana 43.14608 10.86261 2020091 128.599998
1_200060965 toscana 43.441829999999996 10.95336 2020091 140.399995
1_200060966 toscana 43.434559 10.72511 2020091 82.8
1_200060968 toscana 43.124249 10.639669999999999 2020091 106.79999699999999
1_200060974 toscana 43.067551 10.72236 2020091 96.58999800000001
1_200060978 toscana 43.36528 10.99033 2020091 84.999998
1_200060982 toscana 43.253529 10.94375 2020091 142.59999699999997
1_200060983 toscana 43.334221 10.858 2020091 118.78999900000001
1_200060988 toscana 43.292141 11.167110000000001 2020091 95.789998
1_200060967 toscana 43.154919 10.80747 2020091 127.989997
1_200060969 toscana 43.32333 10.669780000000001 2020091 109.96999799999999
1_200060975 toscana 43.019169 10.61375 2020091 112.79999900000001
1_200060976 toscana 43.07053 10.81442 2020091 102.999998
1_200060977 toscana 43.215579999999996 10.98661 2020091 141.599999
1_200060979 toscana 43.367859 10.602780000000001 2020091 99.59999799999999
1_200060981 toscana 43.306641 10.92719 2020091 82.999999
1_200060986 toscana 43.203109999999995 11.07669 2020091 117.989997
1_200060989 toscana 43.14278 10.97444 2020091 121.99999799999999
1_200060990 toscana 43.102669 11.03883 2020091 132.98999799999999
1_200060992 toscana 43.540828999999995 11.56603 2020091 90.99999999999999
1_200060993 toscana 43.485859000000005 11.37914 2020091 106.189998
1_200060994 toscana 43.591251 11.604610000000001 2020091 85.58999899999999
1_200060995 toscana 43.414669 11.516810000000001 2020091 82.39999800000001
1_200060996 toscana 43.450829 11.53103 2020091 95.4
1_200060998 toscana 43.202861999999996 11.80361 2020091 121.98999900000001
1_200060999 toscana 43.18306 11.932360000000001 2020091 169.599997
1_200061000 toscana 43.342751 11.929 2020091 85.799999
1_200061001 toscana 43.269169 11.99625 2020091 115.99999600000001
1_200061003 toscana 43.052109 11.49103 2020091 131.79999399999997
1_200061004 toscana 43.065891 11.72481 2020091 78.38999700000002
1_200061005 toscana 43.15522 11.64981 2020091 113.18999900000001
1_200061008 toscana 43.328831 11.55519 2020091 109.979996
1_200061009 toscana 43.276309999999995 11.22989 2020091 135.799995
1_200061010 toscana 42.95089 11.85258 2020091 103.399998
1_200061020 toscana 43.001389 11.2225 2020091 97.19999899999999
1_200061021 toscana 43.062309 11.32269 2020091 105.99999700000001
1_200061022 toscana 42.983501000000004 11.36439 2020091 106.399999
1_200061023 toscana 42.95089 11.85258 2020091 148.59999700000003
1_200061024 toscana 42.939811999999996 11.28439 2020091 84.4
1_200061025 toscana 42.981331 10.97872 2020091 104.38999799999999
1_200061026 toscana 42.893421000000004 10.927389999999999 2020091 90.989998
1_200061027 toscana 42.804809999999996 11.303189999999999 2020091 98.389998
1_200061028 toscana 42.764191 11.166 2020091 114.79999699999999
1_200061029 toscana 42.613689 11.255 2020091 65.99000000000001
1_200061030 toscana 42.786388 11.5055 2020091 133.99999799999998
1_200061031 toscana 42.690670000000004 11.54636 2020091 97.999999
1_200061032 toscana 42.718609 11.49089 2020091 101.18999699999999
1_200061033 toscana 42.693779 11.33019 2020091 71.6
1_200061040 toscana 42.642421999999996 11.42539 2020091 26.8
1_200061041 toscana 42.600719 11.518310000000001 2020091 54.399998999999994
1_200061042 toscana 42.557528999999995 11.23858 2020091 103.599998
1_200061045 toscana 42.54417 11.33642 2020091 76.990001
1_200061049 toscana 44.023270000000004 11.025269999999999 2020091 64.999999
1_200061050 toscana 44.116001000000004 10.104 2020091 44.2
1_200061051 toscana 42.659366999999996 11.015975 2020091 43.2
1_200061052 toscana 43.559298999999996 12.0974 2020091 84.79999999999998
1_200061054 toscana 42.385056 11.168505999999999 2020091 71.179998
1_200061056 toscana 43.767348999999996 11.04973 2020091 45.60000000000001
1_200061057 toscana 42.79557 11.40661 2020091 106.00000099999998
1_200061058 toscana 44.032482 10.599105999999999 2020091 108.580001
1_200061060 toscana 43.511761 11.23584 2020091 71.39999900000001
1_200061061 toscana 44.068199 10.457728 2020091 128.199999
1_200061062 toscana 43.260479 10.595634 2020091 114.98999700000002
1_200061064 toscana 42.929485 11.079347 2020091 65.4
1_200061066 toscana 44.116001000000004 10.104 2020091 56.199999999999996
1_200061067 toscana 44.04631 10.11175 2020091 95.799999
1_200061069 toscana 44.10236 10.33655 2020091 102.999996
1_200061071 toscana 43.583778 11.542185 2020091 58.0
1_200061072 toscana 43.665531 11.040761 2020091 63.2
1_200061073 toscana 42.766895 11.014888000000001 2020091 44.59
1_200061074 toscana 43.187405 10.626659 2020091 129.199997
1_200061079 toscana 43.349899 10.521695 2020091 120.98999599999999
1_200061081 toscana 43.741982 10.89366 2020091 37.199999999999996
1_200061082 toscana 43.30846 11.82485 2020091 104.979997
1_200061084 toscana 43.584 10.467 2020091 52.4
1_200061087 toscana 43.221889000000004 10.594738000000001 2020091 142.39
1_200061089 toscana 43.796001000000004 11.413 2020091 80.2
1_200061093 toscana 43.426311 9.893654 2020091 86.19999899999999
1_200061095 toscana 43.549 11.357 2020091 81.189998
1_200061097 toscana 43.563488 10.799561 2020091 145.989994
1_200061098 toscana 43.895920000000004 10.241887 2020091 113.00000100000001
1_200061102 toscana 43.021172 10.86487 2020091 117.18999599999998
1_200061103 toscana 43.769192 10.382723 2020091 60.199999000000005
1_200061106 toscana 43.792263 10.521317999999999 2020091 68.399999
1_200061107 toscana 43.745403 10.55375 2020091 57.999999
1_200061108 toscana 43.690857 10.921916 2020091 65.799999
1_200061109 toscana 42.950759999999995 11.43934 2020091 76.0
1_200061111 toscana 43.242962 11.41671 2020091 127.389995
1_200061113 toscana 43.667839 10.745719 2020091 56.0
1_200061114 toscana 44.222 9.9 2020091 79.999999
1_200061117 toscana 43.37352 11.89017 2020091 94.989998
1_200061118 toscana 44.19532 10.485625 2020091 120.38999899999999
1_200061119 toscana 43.594959 11.233989999999999 2020091 117.799996
1_200061120 toscana 43.767712 11.04835 2020091 113.0
1_200061121 toscana 44.192001 10.292 2020091 105.19999899999999
1_200061122 toscana 43.778267 10.588338 2020091 46.79999999999999
1_200061124 toscana 43.021172 10.86487 2020091 85.60000000000001
1_200061133 toscana 43.479561 10.347686 2020091 151.389997
1_200061134 toscana 42.960602 11.72798 2020091 83.389998
1_200061135 toscana 43.796001000000004 11.413 2020091 124.38999600000002
1_200061137 toscana 42.703995 11.143541 2020091 90.78999700000001
1_200061138 toscana 43.033001 11.064 2020091 141.78999700000003
1_200061139 toscana 43.677757 10.89247 2020091 67.989998
1_200250902 toscana 43.052471000000004 10.555719999999999 2020091 127.799998
1_200061141 toscana 43.594959 11.233989999999999 2020091 112.98999599999999
1_200061143 toscana 43.021172 10.86487 2020091 64.989999
1_200061144 toscana 43.594959 11.233989999999999 2020091 31.799999999999994
1_200061145 toscana 43.366268 11.15143 2020091 58.799998
1_200061147 toscana 42.730979999999995 11.59651 2020091 86.789998
1_200061148 toscana 43.021172 10.86487 2020091 99.78999900000001
1_200061149 toscana 43.589890000000004 10.542683 2020091 41.400000000000006
1_200061150 toscana 43.968781 10.71642 2020091 48.00000000000001
1_200061152 toscana 42.787125 11.174698 2020091 115.789997
1_200061153 toscana 43.992908 10.209430000000001 2020091 127.19000000000001
1_200061154 toscana 43.063992 10.684542 2020091 90.4
1_200061155 toscana 43.571999 11.163 2020091 99.39999800000001
1_200061156 toscana 43.54179 10.64942 2020091 76.379999
1_200061157 toscana 43.96278 11.146561 2020091 89.399998
1_200061158 toscana 44.249657 9.965819 2020091 59.80000000000001
1_200061160 toscana 43.734264 11.781374000000001 2020091 78.39999900000001
1_200061161 sicilia 36.973301 14.399702 2020091 26.199997999999997
1_200061162 sicilia 37.621722999999996 14.501119000000001 2020091 85.59999899999998
1_200061163 sicilia 37.238316 13.636373999999998 2020091 53.79999899999999
1_200061164 sicilia 37.341515 13.549609 2020091 62.799998
1_200061165 sicilia 37.449249 14.470048 2020091 31.999998999999995
1_200061166 sicilia 37.466877000000004 13.594579000000001 2020091 29.4
1_200061167 sicilia 37.595504999999996 13.415281 2020091 62.190003
1_200061168 sicilia 37.753529 14.786194 2020091 88.59
1_200061169 sicilia 37.129925 14.113929 2020091 6.199999999999999
1_200061170 sicilia 37.230026 14.574810000000001 2020091 59.59999800000001
1_200061171 sicilia 37.428566 14.051073 2020091 38.799999
1_200061172 sicilia 37.358482 13.77365 2020091 37.399999
1_200061173 sicilia 38.029526000000004 14.479741 2020091 73.19999700000001
1_200061174 sicilia 37.895111 14.485809 2020091 82.39999700000001
1_200061175 sicilia 37.970776 14.086278 2020091 33.599999999999994
1_200061176 sicilia 38.012932 12.88877 2020091 79.399995
1_200061177 sicilia 37.646034 12.852333 2020091 115.97999700000003
1_200061178 sicilia 37.441788 15.067711 2020091 186.980004
1_200061179 sicilia 37.837181 14.678607999999999 2020091 57.00000000000001
1_200061180 sicilia 37.01236 14.593518 2020091 34.999998
1_200061181 sicilia 37.728854999999996 13.042885 2020091 67.2
1_200061182 sicilia 37.80304 13.250123 2020091 81.59999900000001
1_200061183 sicilia 37.340576 13.926307999999999 2020091 27.4
1_200061184 sicilia 37.505013 14.175213000000001 2020091 19.200000000000003
1_200061185 sicilia 38.03297 12.585550999999999 2020091 29.799999999999994
1_200061186 sicilia 38.033527 15.374285999999998 2020091 104.579995
1_200061187 sicilia 37.24411 14.894770999999999 2020091 71.98999899999998
1_200061188 sicilia 37.155064 14.298620999999999 2020091 27.389999999999997
1_200061189 sicilia 37.631607 13.229376 2020091 44.2
1_200061190 sicilia 36.728195 14.993018 2020091 70.78999900000002
1_200061191 sicilia 38.000168 13.920194 2020091 65.99000000000001
1_200061192 sicilia 38.561253 14.833412 2020091 35.0
1_200061193 sicilia 37.350494 14.90807 2020091 154.59999200000001
1_200061194 sicilia 37.155731 13.889126000000001 2020091 61.199998
1_200061195 sicilia 37.824482 15.130906 2020091 111.189993
1_200061196 sicilia 37.790359 15.034649 2020091 63.789998000000004
1_200061197 sicilia 37.793564 12.568159 2020091 26.0
1_200061198 sicilia 37.678065999999994 12.674362 2020091 7.6000000000000005
1_200061199 sicilia 37.096146000000005 14.559542 2020091 26.999997999999998
1_200061200 sicilia 38.258511 15.561295999999999 2020091 45.199999999999996
1_200061201 sicilia 38.026794 13.438919 2020091 37.8
1_200061202 sicilia 36.880989 14.901017999999999 2020091 25.399999
1_200061203 sicilia 37.513641 13.825622000000001 2020091 75.78000200000001
1_200061204 sicilia 37.979984 14.967166 2020091 48.4
1_200061205 sicilia 37.762935999999996 14.424610999999999 2020091 58.999997
1_200061206 sicilia 36.842232 15.046963 2020091 125.38999800000002
1_200061207 sicilia 38.024651 15.141110999999999 2020091 87.38999500000003
1_200061208 sicilia 36.680572999999995 15.094369 2020091 74.39
1_200061209 sicilia 37.060368 14.870954999999999 2020091 54.99999900000001
1_200061210 sicilia 38.129799 13.327592999999998 2020091 34.8
1_200061211 sicilia 36.791431 11.954397 2020091 55.600001999999996
1_200061212 sicilia 38.065533 13.093995 2020091 13.0
1_200061213 sicilia 37.514767 14.855254 2020091 124.39000100000001
1_200061214 sicilia 37.632156 14.010792000000002 2020091 64.99999700000001
1_200061215 sicilia 37.972637 14.28935 2020091 25.399999
1_200061216 sicilia 37.315624 14.378946 2020091 32.599999
1_200061217 sicilia 37.82349 13.995029999999998 2020091 155.199997
1_200061218 sicilia 37.687248 13.421176999999998 2020091 120.399997
1_200061219 sicilia 36.953884 14.675885999999998 2020091 65.599998
1_200061220 sicilia 37.481018 14.63355 2020091 62.589998
1_200061221 sicilia 37.889732 14.97775 2020091 63.599999
1_200061222 sicilia 37.438793 13.266579 2020091 58.399997000000006
1_200061223 sicilia 37.274563 14.087429 2020091 24.399999
1_200061224 sicilia 37.685127 15.198342000000002 2020091 11.000000000000002
1_200061225 sicilia 37.801303999999995 12.707225 2020091 52.79999900000001
1_200061226 sicilia 38.123638 15.359471 2020091 97.00000100000001
1_200061227 sicilia 36.832558 14.52885 2020091 74.39999900000001
1_200061228 sicilia 37.59193 13.039708000000001 2020091 63.99000100000001
1_200061229 sicilia 37.706009 13.850057000000001 2020091 86.79999500000001
1_200061230 sicilia 37.059982 15.157585999999998 2020091 62.59999900000001
1_200061231 sicilia 37.971367 13.611457000000001 2020091 52.199999000000005
1_200061232 sicilia 38.189049 15.352262 2020091 52.800000999999995
1_200061233 sicilia 37.941849 12.552669 2020091 71.189999
1_200061234 sicilia 37.947075 12.661413 2020091 28.799999000000003
1_200061235 puglia 40.621834 16.802 2020091 16.0
1_200061236 puglia 40.669167 17.032498999999998 2020091 29.400000000000002
1_707100 abruzzo 42.356621000000004 13.374557999999999 2020091 55.700194999999994
1_699400 basilicata 40.521667 15.912222 2020091 47.300047
1_698800 basilicata 40.5425 15.569722 2020091 104.200196
1_698900 basilicata 40.618889 16.138334 2020091 48.900145
1_699000 basilicata 40.55611 16.330555 2020091 31.999997999999998
1_699100 basilicata 39.939999 16.050556 2020091 191.800048
